#{"t_start": 1763010066.616523, "env_id": "None"}
r,l,t
167.64076,186,842.731546
173.39508,228,842.740929
205.5058,232,842.805929
149.7207,167,842.8938
86.39128,94,842.917948
176.0261,233,842.97809
212.18779,239,843.216259
208.7298,234,843.447526
200.25919,225,843.662227
178.51602,231,843.67889
178.67227,232,843.757359
202.34047,224,843.809136
208.5724,238,843.8903
205.64366,229,843.914461
182.4666,242,844.213804
208.79547,233,844.436332
200.38869,228,844.651875
176.11606,233,844.657374
182.46619,240,844.778633
182.08458,240,844.829021
183.38022,222,844.837563
179.82562,234,844.908603
175.07231,228,845.171435
177.37764,232,845.386694
195.97324,225,845.569153
211.87506,239,845.630577
196.1542,217,845.723565
178.97578,235,845.73629
183.73787,208,845.7616
209.13956,235,845.792014
180.0751,235,846.141612
175.57426,223,846.309743
134.7928,167,846.416934
178.1649,230,846.524432
160.5012,190,846.529212
204.58765,232,846.596351
177.84154,232,846.726977
205.24538,234,846.763414
121.84476,139,847.088517
180.79758,235,847.105311
176.79387,230,847.245637
200.79712,223,847.323453
207.91254,235,922.975799
202.09575,230,923.027783
178.77493,231,923.159048
204.62079,229,923.188599
180.39609,234,923.540089
205.02197,234,923.557044
123.63805,139,923.591639
209.13602,234,923.700786
208.5359,234,923.776605
175.10208,199,923.785738
209.95238,235,924.101595
206.48692,230,924.110433
202.65788,229,924.471468
182.46703,239,924.495717
201.73325,227,924.495764
